gender_code,attendance_percentage,assignment_completion,current_cgpa,previous_cgpa,average_internal_marks,average_total_marks,subjects_enrolled,subjects_evaluated,subjects_passed,subjects_credited,age_at_enrollment,debtor,tuition_fees_up_to_date,scholarship_holder,educational_special_needs,international,course_code,daytime_attendance,displaced,unemployment_rate,inflation_rate,gdp,next_sem_cgpa_target
0.0,100.0,1.0,6.93,6.93,69.29,69.29,6,8,6,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.4,0.5,1.79,6.55
0.0,100.0,1.0,6.43,6.43,64.29,64.29,6,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,13.9,-0.3,0.79,6.67
0.0,62.5,1.0,5.0,5.0,50.0,50.0,6,10,1,0,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,9.4,-0.8,-3.12,0.0
0.0,97.0,1.0,5.11,5.11,51.07,51.07,15,17,14,14,32.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,16.2,0.3,-0.92,5.69
0.0,100.0,1.0,5.64,5.64,56.43,56.43,6,14,6,0,24.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,8.9,1.4,3.51,5.17
0.0,100.0,1.0,6.92,6.92,69.17,69.17,6,6,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,15.5,2.8,-4.06,0.0
0.0,100.0,1.0,6.43,6.43,64.29,64.29,6,8,6,0,28.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,8.9,1.4,3.51,6.3
0.0,100.0,1.0,5.83,5.83,58.33,58.33,6,8,6,0,18.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,6.0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,12,0,0,24.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,9.4,-0.8,-3.12,0.0
0.0,100.0,1.0,7.2,7.2,72.0,72.0,5,7,5,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,6.6
0.0,100.0,1.0,7.42,7.42,74.17,74.17,6,6,6,0,44.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,7.08
0.0,100.0,1.0,7.17,7.17,71.67,71.67,6,14,6,0,18.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,7.6,2.6,0.32,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,22.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,7.6,2.6,0.32,0.0
0.0,93.57,1.0,6.17,6.17,61.67,61.67,7,9,6,0,18.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,11.1,0.6,2.02,6.33
0.0,100.0,1.0,5.9,5.9,59.0,59.0,5,5,5,0,44.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,15.5,2.8,-4.06,6.2
0.0,92.5,1.0,6.6,6.6,66.0,66.0,6,7,5,0,33.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,7.6,2.6,0.32,5.3
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,6,0,0,32.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,10.8,1.4,1.74,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,0.0
0.0,100.0,1.0,5.75,5.75,57.5,57.5,6,6,6,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,11.1,0.6,2.02,6.64
0.0,92.5,1.0,6.3,6.3,63.0,63.0,6,8,5,0,24.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,6.1
0.0,100.0,1.0,6.77,6.77,67.71,67.71,7,7,7,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,7.11
0.0,92.5,1.0,5.8,5.8,58.0,58.0,6,8,5,0,21.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,6.5
1.0,100.0,1.0,6.83,6.83,68.33,68.33,6,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,6.92
1.0,55.0,1.0,0.0,0.0,0.0,0.0,6,10,0,0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,15.5,2.8,-4.06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,12.7,3.7,-1.7,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,10.8,1.4,1.74,0.0
1.0,100.0,1.0,5.75,5.75,57.5,57.5,6,6,6,0,19.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,8.9,1.4,3.51,6.14
0.0,73.0,1.0,5.75,5.75,57.5,57.5,5,12,2,0,34.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,9.4,-0.8,-3.12,5.88
1.0,100.0,1.0,5.91,5.91,59.14,59.14,7,7,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,6.46
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,9.4,-0.8,-3.12,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,15.5,2.8,-4.06,0.0
0.0,93.57,1.0,6.48,6.48,64.83,64.83,7,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.48
1.0,100.0,1.0,6.92,6.92,69.17,69.17,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,6.83
0.0,100.0,1.0,7.06,7.06,70.63,70.63,7,7,7,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,7.18
0.0,77.5,1.0,6.08,6.08,60.83,60.83,10,12,5,4,45.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,12.7,3.7,-1.7,0.0
0.0,100.0,1.0,6.33,6.33,63.33,63.33,6,17,6,0,26.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,6.12
1.0,55.0,1.0,0.0,0.0,0.0,0.0,4,4,0,0,51.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,12.7,3.7,-1.7,0.0
1.0,100.0,1.0,6.14,6.14,61.43,61.43,6,8,6,0,49.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,10.8,1.4,1.74,7.08
1.0,77.5,1.0,7.25,7.25,72.5,72.5,6,7,3,3,22.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,15.5,2.8,-4.06,7.19
1.0,73.0,1.0,5.0,5.0,50.0,50.0,5,8,2,0,22.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,5.0
0.0,73.0,1.0,5.75,5.75,57.5,57.5,5,11,2,1,33.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,9.4,-0.8,-3.12,6.0
0.0,100.0,1.0,5.8,5.8,58.0,58.0,5,6,5,0,20.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,9.4,-0.8,-3.12,5.75
0.0,100.0,1.0,6.25,6.25,62.5,62.5,6,6,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,10.8,1.4,1.74,5.83
0.0,77.5,1.0,5.83,5.83,58.33,58.33,6,9,3,0,20.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,5.5
0.0,86.5,1.0,6.71,6.71,67.14,67.14,10,11,7,5,37.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,8.9,1.4,3.51,5.8
1.0,100.0,1.0,6.83,6.83,68.33,68.33,6,6,6,0,18.0,0.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,7.6,2.6,0.32,6.75
0.0,100.0,1.0,6.25,6.25,62.5,62.5,6,6,6,0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,6.08
0.0,100.0,1.0,6.5,6.5,65.0,65.0,6,7,6,2,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.4,0.5,1.79,6.4
0.0,93.57,1.0,6.39,6.39,63.92,63.92,7,9,6,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,6.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0.0
0.0,80.71,1.0,6.75,6.75,67.5,67.5,7,13,4,0,20.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,11.1,0.6,2.02,5.61
0.0,100.0,1.0,6.73,6.73,67.29,67.29,7,7,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,7.56
0.0,94.38,1.0,6.72,6.72,67.21,67.21,8,8,7,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.72
0.0,85.0,1.0,5.5,5.5,55.0,55.0,6,13,4,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,15.5,2.8,-4.06,5.42
0.0,100.0,1.0,5.67,5.67,56.67,56.67,6,6,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,15.5,2.8,-4.06,6.14
0.0,73.0,1.0,5.0,5.0,50.0,50.0,5,7,2,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,0.0
0.0,87.14,1.0,6.72,6.72,67.2,67.2,7,10,5,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,6.53
0.0,100.0,1.0,6.11,6.11,61.07,61.07,7,8,7,0,18.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,16.2,0.3,-0.92,7.03
0.0,100.0,1.0,7.08,7.08,70.83,70.83,6,6,6,0,19.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,11.1,0.6,2.02,6.75
0.0,100.0,1.0,6.42,6.42,64.23,64.23,12,13,12,7,24.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,8.9,1.4,3.51,6.32
0.0,100.0,1.0,6.5,6.5,65.0,65.0,6,8,6,2,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,12.4,0.5,1.79,6.0
0.0,100.0,1.0,6.4,6.4,64.0,64.0,5,6,5,0,21.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,5.62
0.0,85.0,1.0,6.5,6.5,65.0,65.0,6,13,4,1,20.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,16.2,0.3,-0.92,6.0
0.0,100.0,1.0,6.69,6.69,66.86,66.86,7,7,7,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,6.83
0.0,100.0,1.0,6.69,6.69,66.93,66.93,7,8,7,0,19.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,10.8,1.4,1.74,6.69
0.0,94.38,1.0,6.66,6.66,66.64,66.64,8,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.66
0.0,92.5,1.0,7.0,7.0,70.0,70.0,6,12,5,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,16.2,0.3,-0.92,5.5
0.0,100.0,1.0,6.3,6.3,63.0,63.0,5,5,5,0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,8.9,1.4,3.51,6.6
0.0,100.0,1.0,7.0,7.0,70.0,70.0,6,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,15.5,2.8,-4.06,7.5
0.0,100.0,1.0,6.71,6.71,67.14,67.14,6,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,8.9,1.4,3.51,6.33
0.0,100.0,1.0,6.5,6.5,65.0,65.0,6,6,6,0,17.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,15.5,2.8,-4.06,6.25
0.0,92.5,1.0,6.33,6.33,63.33,63.33,6,8,5,0,19.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,15.5,2.8,-4.06,5.5
1.0,82.0,1.0,5.0,5.0,50.0,50.0,5,9,3,0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,6.17
0.0,100.0,1.0,6.42,6.42,64.17,64.17,6,7,6,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,8.9,1.4,3.51,5.89
0.0,93.57,1.0,6.46,6.46,64.58,64.58,7,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.46
0.0,100.0,1.0,6.64,6.64,66.43,66.43,6,9,6,0,20.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,15.5,2.8,-4.06,6.9
0.0,100.0,1.0,7.3,7.3,73.0,73.0,5,6,5,0,19.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,6.9
0.0,100.0,1.0,7.0,7.0,70.0,70.0,6,6,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,6.83
0.0,100.0,1.0,7.07,7.07,70.71,70.71,6,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,13.9,-0.3,0.79,7.5
0.0,100.0,1.0,5.83,5.83,58.33,58.33,6,8,6,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,10.8,1.4,1.74,6.17
0.0,100.0,1.0,7.19,7.19,71.89,71.89,8,9,8,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,7.19
0.0,100.0,1.0,6.25,6.25,62.5,62.5,7,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,6.52
0.0,93.57,1.0,7.08,7.08,70.75,70.75,7,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,7.08
0.0,94.38,1.0,6.24,6.24,62.36,62.36,8,12,7,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,6.24
0.0,93.57,1.0,7.08,7.08,70.75,70.75,7,7,6,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,7.6,2.6,0.32,7.08
0.0,100.0,1.0,7.04,7.04,70.36,70.36,7,11,7,0,21.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,7.02
0.0,100.0,1.0,7.43,7.43,74.29,74.29,6,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,13.9,-0.3,0.79,7.33
0.0,100.0,1.0,7.14,7.14,71.43,71.43,6,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,11.1,0.6,2.02,6.58
0.0,55.0,1.0,0.0,0.0,0.0,0.0,4,4,0,0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,12.7,3.7,-1.7,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,30.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,0.0
0.0,100.0,1.0,7.5,7.5,75.0,75.0,6,8,6,0,18.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,13.9,-0.3,0.79,7.58
0.0,93.57,1.0,6.32,6.32,63.17,63.17,7,7,6,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.32
0.0,100.0,1.0,5.6,5.6,56.0,56.0,5,5,5,0,25.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,6.3
0.0,93.57,1.0,7.12,7.12,71.17,71.17,7,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,7.12
0.0,100.0,1.0,6.1,6.1,61.0,61.0,5,13,5,0,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,9.4,-0.8,-3.12,5.67
0.0,94.38,1.0,7.85,7.85,78.5,78.5,8,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,7.85
0.0,93.57,1.0,7.6,7.6,76.0,76.0,7,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,7.6
0.0,100.0,1.0,8.17,8.17,81.67,81.67,6,9,6,0,29.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,12.7,3.7,-1.7,7.8
0.0,92.06,1.0,6.28,6.28,62.81,62.81,17,29,14,10,20.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,15.5,2.8,-4.06,6.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,26.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,0.0
0.0,92.5,1.0,6.2,6.2,62.0,62.0,6,8,5,0,21.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,6.0
0.0,100.0,1.0,6.89,6.89,68.91,68.91,8,9,8,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,9.4,-0.8,-3.12,6.89
0.0,100.0,1.0,6.08,6.08,60.83,60.83,6,10,6,0,19.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,16.2,0.3,-0.92,5.83
0.0,92.5,1.0,5.9,5.9,59.0,59.0,6,8,5,0,21.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,15.5,2.8,-4.06,5.92
0.0,85.0,1.0,5.4,5.4,54.0,54.0,6,13,4,0,20.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.2,0.3,-0.92,6.0
0.0,100.0,1.0,6.63,6.63,66.3,66.3,7,8,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,7.14
0.0,85.0,1.0,6.0,6.0,60.0,60.0,6,10,4,0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,7.6,2.6,0.32,5.33
0.0,100.0,1.0,5.94,5.94,59.38,59.38,6,9,6,0,20.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,7.21
0.0,87.14,1.0,6.08,6.08,60.8,60.8,7,11,5,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,6.7
0.0,62.5,1.0,7.5,7.5,75.0,75.0,6,6,1,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,9.4,-0.8,-3.12,6.25
0.0,100.0,1.0,6.67,6.67,66.67,66.67,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,6.6
0.0,73.0,1.0,5.75,5.75,57.5,57.5,5,12,2,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,5.9
0.0,100.0,1.0,7.21,7.21,72.14,72.14,6,7,6,2,22.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,13.9,-0.3,0.79,6.5
0.0,64.0,1.0,6.5,6.5,65.0,65.0,5,10,1,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.7,3.7,-1.7,7.67
0.0,100.0,1.0,7.5,7.5,75.0,75.0,6,7,6,0,19.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,12.4,0.5,1.79,7.17
0.0,100.0,1.0,7.58,7.58,75.78,75.78,7,9,7,0,18.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,12.7,3.7,-1.7,8.4
0.0,100.0,1.0,5.33,5.33,53.33,53.33,6,8,6,0,20.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,11.1,0.6,2.02,5.93
0.0,92.5,1.0,5.5,5.5,55.0,55.0,6,9,5,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,5.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,8.9,1.4,3.51,0.0
0.0,100.0,1.0,6.14,6.14,61.43,61.43,6,7,6,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,12.4,0.5,1.79,6.0
0.0,100.0,1.0,6.41,6.41,64.14,64.14,8,8,8,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.41
0.0,100.0,1.0,6.33,6.33,63.33,63.33,6,6,6,0,18.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,1.0,7.6,2.6,0.32,7.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,12.4,0.5,1.79,0.0
0.0,70.0,1.0,6.5,6.5,65.0,65.0,6,16,2,0,21.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,0.0
0.0,100.0,1.0,5.44,5.44,54.38,54.38,5,10,5,0,19.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,13.9,-0.3,0.79,6.2
0.0,100.0,1.0,6.4,6.4,64.0,64.0,5,5,5,0,19.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,5.8
0.0,92.5,1.0,5.64,5.64,56.43,56.43,6,10,5,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,16.2,0.3,-0.92,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,13.9,-0.3,0.79,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,19.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,10.8,1.4,1.74,5.0
0.0,93.57,1.0,6.88,6.88,68.83,68.83,7,9,6,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,6.87
0.0,88.75,1.0,6.38,6.38,63.79,63.79,8,9,6,0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,6.33,6.33,63.33,63.33,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,10.8,1.4,1.74,6.62
0.0,100.0,1.0,6.0,6.0,60.0,60.0,6,13,6,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,11.1,0.6,2.02,6.38
0.0,100.0,1.0,6.12,6.12,61.25,61.25,6,8,6,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,6.0
0.0,82.0,1.0,5.67,5.67,56.67,56.67,5,8,3,0,20.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,6.1
0.0,100.0,1.0,6.75,6.75,67.54,67.54,7,9,7,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,6.52
0.0,94.38,1.0,6.81,6.81,68.07,68.07,8,8,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,6.81
0.0,55.0,1.0,0.0,0.0,0.0,0.0,6,6,0,0,25.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,0.0
0.0,85.0,1.0,5.75,5.75,57.5,57.5,6,9,4,0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,7.6,2.6,0.32,6.08
0.0,100.0,1.0,6.17,6.17,61.67,61.67,6,7,6,0,19.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,8.9,1.4,3.51,6.25
0.0,100.0,1.0,5.99,5.99,59.86,59.86,7,7,7,0,19.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,15.5,2.8,-4.06,7.22
0.0,73.0,1.0,6.5,6.5,65.0,65.0,5,12,2,0,20.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,9.4,-0.8,-3.12,5.75
0.0,100.0,1.0,6.19,6.19,61.93,61.93,7,9,7,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,6.36
0.0,73.0,1.0,6.75,6.75,67.5,67.5,5,12,2,0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,5.64
0.0,100.0,1.0,6.08,6.08,60.83,60.83,6,8,6,0,21.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,11.1,0.6,2.02,6.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,12.7,3.7,-1.7,0.0
0.0,100.0,1.0,5.83,5.83,58.33,58.33,6,6,6,0,42.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,6.83
0.0,92.5,1.0,6.2,6.2,62.0,62.0,6,9,5,0,18.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,8.9,1.4,3.51,7.08
0.0,92.5,1.0,6.7,6.7,67.0,67.0,6,7,5,0,19.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,15.5,2.8,-4.06,6.42
0.0,100.0,1.0,6.0,6.0,60.0,60.0,6,11,6,0,18.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,8.9,1.4,3.51,6.25
0.0,100.0,1.0,7.1,7.1,71.0,71.0,5,6,5,0,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,7.4
0.0,100.0,1.0,6.06,6.06,60.62,60.62,6,8,6,0,20.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,7.21
0.0,100.0,1.0,6.93,6.93,69.29,69.29,7,7,7,0,20.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,11.1,0.6,2.02,6.64
