gender_code,attendance_percentage,assignment_completion,current_cgpa,previous_cgpa,average_internal_marks,average_total_marks,subjects_enrolled,subjects_evaluated,subjects_passed,subjects_credited,age_at_enrollment,debtor,tuition_fees_up_to_date,scholarship_holder,educational_special_needs,international,course_code,daytime_attendance,displaced,unemployment_rate,inflation_rate,gdp,dropout_target
0.0,98.39,1.0,5.4,5.11,54.0,54.0,28,30,27,27,32.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,88.75,1.0,5.4,5.64,54.05,54.05,12,30,9,0,24.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,8.9,1.4,3.51,1
0.0,77.5,1.0,3.46,6.92,34.58,34.58,12,13,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,15.5,2.8,-4.06,1
0.0,96.25,1.0,6.36,6.43,63.64,63.64,12,16,11,0,28.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,8.9,1.4,3.51,0
0.0,92.5,1.0,5.92,5.83,59.17,59.17,12,17,10,0,18.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,1
0.0,55.0,1.0,0.0,0.0,0.0,0.0,11,22,0,0,24.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,100.0,1.0,6.9,7.2,69.0,69.0,10,13,10,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,7.25,7.42,72.5,72.5,12,12,12,0,44.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.58,7.17,65.83,65.83,12,23,12,0,18.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,7.6,2.6,0.32,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,22.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,7.6,2.6,0.32,1
0.0,93.57,1.0,6.25,6.17,62.5,62.5,14,16,12,0,18.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.05,5.9,60.5,60.5,10,10,10,0,44.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,15.5,2.8,-4.06,0
0.0,92.5,1.0,5.95,6.6,59.5,59.5,12,14,10,0,33.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,7.6,2.6,0.32,1
0.0,55.0,1.0,0.0,0.0,0.0,0.0,11,16,0,0,32.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,10.8,1.4,1.74,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,1
0.0,100.0,1.0,6.2,5.75,61.96,61.96,12,13,12,0,20.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,11.1,0.6,2.02,0
0.0,92.5,1.0,6.2,6.3,62.0,62.0,12,15,10,0,24.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.94,6.77,69.41,69.41,15,16,15,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,92.5,1.0,6.15,5.8,61.5,61.5,12,14,10,0,21.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,0
1.0,100.0,1.0,6.88,6.83,68.75,68.75,12,13,12,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,12,18,0,0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,15.5,2.8,-4.06,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,12.7,3.7,-1.7,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,10.8,1.4,1.74,1
1.0,100.0,1.0,5.95,5.75,59.46,59.46,12,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,8.9,1.4,3.51,0
0.0,82.0,1.0,5.81,5.75,58.12,58.12,10,21,6,0,34.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,9.4,-0.8,-3.12,0
1.0,97.0,1.0,6.19,5.91,61.85,61.85,15,17,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,9.4,-0.8,-3.12,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,93.57,1.0,6.48,6.48,64.83,64.83,14,14,12,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
1.0,100.0,1.0,6.88,6.92,68.75,68.75,12,12,12,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,7.12,7.06,71.24,71.24,15,15,15,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0
0.0,67.5,1.0,3.04,6.08,30.42,30.42,18,20,5,6,45.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,12.7,3.7,-1.7,1
0.0,92.5,1.0,6.23,6.33,62.29,62.29,12,38,10,0,26.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,0
1.0,24.44,0.4444,0.0,0.0,0.0,0.0,9,4,0,0,51.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,12.7,3.7,-1.7,1
1.0,100.0,1.0,6.61,6.14,66.13,66.13,12,15,12,0,49.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,10.8,1.4,1.74,0
1.0,79.23,1.0,7.22,7.25,72.19,72.19,13,15,7,7,22.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,15.5,2.8,-4.06,0
1.0,68.5,1.0,5.0,5.0,50.0,50.0,10,15,3,0,22.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,1
0.0,73.0,1.0,5.88,5.75,58.75,58.75,10,19,4,2,33.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,9.4,-0.8,-3.12,1
0.0,95.5,1.0,5.78,5.8,57.75,57.75,10,12,9,0,20.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.04,6.25,60.42,60.42,12,12,12,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,10.8,1.4,1.74,0
0.0,73.75,1.0,5.67,5.83,56.67,56.67,12,19,5,0,20.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,1
0.0,93.25,1.0,6.26,6.71,62.57,62.57,20,22,17,10,37.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,8.9,1.4,3.51,0
1.0,100.0,1.0,6.79,6.83,67.92,67.92,12,12,12,0,18.0,0.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,7.6,2.6,0.32,0
0.0,100.0,1.0,6.17,6.25,61.67,61.67,12,12,12,0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,0
0.0,92.5,1.0,6.45,6.5,64.5,64.5,12,22,10,3,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.4,0.5,1.79,0
0.0,94.0,1.0,6.41,6.39,64.07,64.07,15,18,13,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,1
0.0,80.71,1.0,6.18,6.75,61.81,61.81,14,24,8,0,20.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,11.1,0.6,2.02,1
0.0,100.0,1.0,7.15,6.73,71.46,71.46,15,15,15,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,94.38,1.0,6.72,6.72,67.21,67.21,16,16,14,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,88.75,1.0,5.46,5.5,54.58,54.58,12,25,9,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,5.9,5.67,59.05,59.05,12,13,12,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,70.0,1.0,2.5,5.0,25.0,25.0,6,8,2,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,1
0.0,90.36,1.0,6.63,6.72,66.27,66.27,14,18,11,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.57,6.11,65.69,65.69,15,16,15,0,18.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.92,7.08,69.17,69.17,12,12,12,0,19.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.37,6.42,63.71,63.71,23,26,23,12,24.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,8.9,1.4,3.51,0
0.0,85.0,1.0,6.25,6.5,62.5,62.5,12,26,8,3,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,12.4,0.5,1.79,0
0.0,95.5,1.0,6.01,6.4,60.12,60.12,10,13,9,0,21.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,88.75,1.0,6.25,6.5,62.5,62.5,12,24,9,2,20.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,16.2,0.3,-0.92,1
0.0,100.0,1.0,6.76,6.69,67.6,67.6,15,16,15,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.69,6.69,66.93,66.93,15,16,15,0,19.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,10.8,1.4,1.74,0
0.0,94.38,1.0,6.66,6.66,66.64,66.64,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,92.5,1.0,6.25,7.0,62.5,62.5,12,26,10,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.45,6.3,64.5,64.5,10,10,10,0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,8.9,1.4,3.51,0
0.0,100.0,1.0,7.25,7.0,72.5,72.5,12,13,12,0,19.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,6.52,6.71,65.24,65.24,12,13,12,0,18.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,8.9,1.4,3.51,0
0.0,100.0,1.0,6.38,6.5,63.75,63.75,12,12,12,0,17.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,92.5,1.0,5.92,6.33,59.17,59.17,12,16,10,0,19.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,15.5,2.8,-4.06,0
1.0,82.0,1.0,5.58,5.0,55.83,55.83,10,18,6,0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,100.0,1.0,6.15,6.42,61.53,61.53,12,17,12,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,8.9,1.4,3.51,0
0.0,93.57,1.0,6.46,6.46,64.58,64.58,14,14,12,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,96.25,1.0,6.77,6.64,67.71,67.71,12,17,11,0,20.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,7.1,7.3,71.0,71.0,10,11,10,0,19.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.92,7.0,69.17,69.17,12,12,12,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,7.29,7.07,72.86,72.86,12,13,12,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,100.0,1.0,6.0,5.83,60.0,60.0,12,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,7.19,7.19,71.89,71.89,16,18,16,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,97.0,1.0,6.39,6.25,63.86,63.86,15,17,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,93.57,1.0,7.08,7.08,70.75,70.75,14,14,12,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,94.38,1.0,6.24,6.24,62.36,62.36,16,24,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,93.57,1.0,7.08,7.08,70.75,70.75,14,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,7.03,7.04,70.3,70.3,15,19,15,0,21.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,7.38,7.43,73.81,73.81,12,13,12,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,100.0,1.0,6.86,7.14,68.63,68.63,12,13,12,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,11.1,0.6,2.02,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,8,8,0,0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,12.7,3.7,-1.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,30.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,1
0.0,96.25,1.0,7.54,7.5,75.42,75.42,12,16,11,0,18.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,13.9,-0.3,0.79,1
0.0,93.57,1.0,6.32,6.32,63.17,63.17,14,14,12,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,100.0,1.0,5.95,5.6,59.5,59.5,10,10,10,0,25.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,1
0.0,93.57,1.0,7.12,7.12,71.17,71.17,14,14,12,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,91.0,1.0,5.88,6.1,58.83,58.83,10,23,8,0,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,94.38,1.0,7.85,7.85,78.5,78.5,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,93.57,1.0,7.6,7.6,76.0,76.0,14,14,12,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,96.25,1.0,7.98,8.17,79.83,79.83,12,17,11,0,29.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,12.7,3.7,-1.7,1
0.0,95.34,1.0,6.35,6.28,63.55,63.55,29,53,26,17,20.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,26.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,1
0.0,96.25,1.0,6.1,6.2,61.0,61.0,12,14,11,0,21.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.89,6.89,68.91,68.91,16,18,16,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,96.25,1.0,5.96,6.08,59.58,59.58,12,18,11,0,19.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,16.2,0.3,-0.92,1
0.0,92.5,1.0,5.91,5.9,59.08,59.08,12,16,10,0,21.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,85.0,1.0,5.7,5.4,57.0,57.0,12,28,8,0,20.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.89,6.63,68.87,68.87,15,16,15,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,81.25,1.0,5.67,6.0,56.67,56.67,12,25,7,0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,7.6,2.6,0.32,1
0.0,100.0,1.0,6.58,5.94,65.76,65.76,12,16,12,0,20.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,77.5,1.0,6.39,6.08,63.9,63.9,14,18,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,73.75,1.0,6.88,7.5,68.75,68.75,12,13,5,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,96.25,1.0,6.63,6.67,66.33,66.33,12,15,11,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,77.5,1.0,5.82,5.75,58.25,58.25,10,24,5,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,96.25,1.0,6.86,7.21,68.57,68.57,12,16,11,3,22.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,73.0,1.0,7.08,6.5,70.83,70.83,10,18,4,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,7.33,7.5,73.33,73.33,12,15,12,0,19.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,7.99,7.58,79.89,79.89,15,17,15,0,18.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,5.63,5.33,56.31,56.31,12,15,12,0,20.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,11.1,0.6,2.02,0
0.0,88.75,1.0,5.56,5.5,55.62,55.62,12,18,9,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,21.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,8.9,1.4,3.51,1
0.0,100.0,1.0,6.07,6.14,60.71,60.71,12,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.41,6.41,64.14,64.14,16,16,16,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,96.25,1.0,6.77,6.33,67.67,67.67,12,14,11,0,18.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,1.0,7.6,2.6,0.32,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,12.4,0.5,1.79,0
0.0,62.5,1.0,3.25,6.5,32.5,32.5,12,24,2,0,21.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,1
0.0,95.5,1.0,5.82,5.44,58.19,58.19,10,18,9,0,19.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,100.0,1.0,6.1,6.4,61.0,61.0,10,13,10,0,19.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,73.75,1.0,2.82,5.64,28.21,28.21,12,17,5,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,16.2,0.3,-0.92,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,54.17,0.9167,2.5,0.0,25.0,25.0,12,11,1,0,19.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,10.8,1.4,1.74,1
0.0,97.0,1.0,6.88,6.88,68.78,68.78,15,18,14,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,1
0.0,88.75,1.0,6.38,6.38,63.79,63.79,16,18,12,0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,11.1,0.6,2.02,1
0.0,100.0,1.0,6.48,6.33,64.79,64.79,12,14,12,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,10.8,1.4,1.74,0
0.0,92.5,1.0,6.19,6.0,61.88,61.88,12,29,10,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.06,6.12,60.62,60.62,12,16,12,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,91.0,1.0,5.88,5.67,58.83,58.83,10,16,8,0,20.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,0
0.0,100.0,1.0,6.64,6.75,66.39,66.39,15,21,15,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,94.38,1.0,6.81,6.81,68.07,68.07,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,12,12,0,0,25.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,1
0.0,92.5,1.0,5.92,5.75,59.17,59.17,12,15,10,0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,7.6,2.6,0.32,0
0.0,100.0,1.0,6.21,6.17,62.08,62.08,12,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,8.9,1.4,3.51,0
0.0,100.0,1.0,6.6,5.99,66.02,66.02,15,15,15,0,19.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,73.0,1.0,6.12,6.5,61.25,61.25,10,25,4,0,20.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,9.4,-0.8,-3.12,1
0.0,97.0,1.0,6.28,6.19,62.79,62.79,15,18,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,86.5,1.0,6.2,6.75,61.96,61.96,10,24,7,0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.36,6.08,63.63,63.63,12,15,12,0,21.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,11.1,0.6,2.02,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,6.33,5.83,63.33,63.33,12,12,12,0,42.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,0
0.0,92.5,1.0,6.64,6.2,66.42,66.42,12,21,10,0,18.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,8.9,1.4,3.51,0
0.0,96.25,1.0,6.56,6.7,65.58,65.58,12,13,11,0,19.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,92.5,1.0,6.12,6.0,61.25,61.25,12,22,10,0,18.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,8.9,1.4,3.51,0
0.0,100.0,1.0,7.25,7.1,72.5,72.5,10,11,10,0,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.64,6.06,66.38,66.38,12,15,12,0,20.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.79,6.93,67.86,67.86,14,14,14,0,20.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,11.1,0.6,2.02,0
0.0,85.0,1.0,6.02,5.88,60.21,60.21,12,26,8,2,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.85,7.14,68.52,68.52,15,18,15,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,92.5,1.0,6.57,6.64,65.68,65.68,24,34,20,16,21.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,7.45,7.33,74.52,74.52,12,13,12,0,19.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,8.9,1.4,3.51,0
0.0,100.0,1.0,7.55,7.56,75.52,75.52,15,20,15,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,7.04,7.5,70.36,70.36,12,20,12,2,22.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,16.2,0.3,-0.92,0
